,GAUL,Year,NDVI
1598,138,2019,
1599,138,2020,
1600,139,2001,0.7154122611337458
1601,139,2002,0.7118874545481507
1602,139,2003,0.7401132000650058
1603,139,2004,0.7104058324277686
1604,139,2005,0.7077742317352356
1605,139,2006,0.738956092750992
1606,139,2007,0.7193893720014882
1607,139,2008,0.7001593859780378
1608,139,2009,0.7494814083706514
1609,139,2010,0.7218125723022956
1610,139,2011,0.7467310838318882
1611,139,2012,0.7222520479968724
1612,139,2013,0.7293905031062303
1613,139,2014,
1614,139,2015,
1615,139,2016,
1616,139,2017,
1617,139,2018,
1618,139,2019,
1619,139,2020,
1620,140,2001,0.5581108925086818
1621,140,2002,0.5657704077425605
1622,140,2003,0.5340910068292604
1623,140,2004,0.5576318955804985
1624,140,2005,0.5559390818620954
1625,140,2006,0.540136879309331
1626,140,2007,0.560086873074612
1627,140,2008,0.5541951769047273
1628,140,2009,0.546535911901019
1629,140,2010,0.5413761820203894
1630,140,2011,0.5520648104478413
1631,140,2012,0.5508345315467931
1632,140,2013,0.5330497439798259
1633,140,2014,
1634,140,2015,
1635,140,2016,
1636,140,2017,
1637,140,2018,
1638,140,2019,
1639,140,2020,
1640,141,2001,0.3680903820690474
1641,141,2002,0.37793172518744284
1642,141,2003,0.3689976062696095
1643,141,2004,0.3495325501242265
1644,141,2005,0.362337387627191
1645,141,2006,0.3753339895460835
1646,141,2007,0.36472465841525353
1647,141,2008,0.3611427005907811
1648,141,2009,0.38666258024994615
1649,141,2010,0.3769014998970898
1650,141,2011,0.3887644454641208
1651,141,2012,0.3813922006732513
1652,141,2013,0.399689086073243
1653,141,2014,
1654,141,2015,
1655,141,2016,
1656,141,2017,
1657,141,2018,
1658,141,2019,
1659,141,2020,
1660,142,2001,0.4339415174668151
1661,142,2002,0.43264198114159197
1662,142,2003,0.42855725631007874
1663,142,2004,0.425349078888602
1664,142,2005,0.42342658008743156
1665,142,2006,0.43804729813697313
1666,142,2007,0.39074338568532285
1667,142,2008,0.4313490268914366
1668,142,2009,0.42883140726366636
1669,142,2010,0.42642605104931985
1670,142,2011,0.4382446971776863
1671,142,2012,0.42711924008239555
1672,142,2013,0.4150224706540122
1673,142,2014,
1674,142,2015,
1675,142,2016,
1676,142,2017,
1677,142,2018,
1678,142,2019,
1679,142,2020,
1680,144,2001,0.635695221835479
1681,144,2002,0.6626981548940098
1682,144,2003,0.6612352316796941
1683,144,2004,0.6351891930968924
1684,144,2005,0.6355209079159279
1685,144,2006,0.6576183945330908
1686,144,2007,0.6394463062720188
1687,144,2008,0.6517689796786698
1688,144,2009,0.6426255090462955
1689,144,2010,0.6650653426978109
1690,144,2011,0.6525519137722108
1691,144,2012,0.6470483720733332
1692,144,2013,0.6768959279903877
1693,144,2014,
1694,144,2015,
1695,144,2016,
1696,144,2017,
1697,144,2018,
1698,144,2019,
1699,144,2020,
1700,147,2001,0.5624286299114757
1701,147,2002,0.5602900283493711
1702,147,2003,0.536052800508799
1703,147,2004,0.5543721583249
1704,147,2005,0.5496069908226943
1705,147,2006,0.5351689594854339
1706,147,2007,0.5736498606602479
1707,147,2008,0.5615219803186001
1708,147,2009,0.546338864052642
1709,147,2010,0.5397276571882949
1710,147,2011,0.5594127921737129
1711,147,2012,0.5640753534308831
1712,147,2013,0.5279022782461672
1713,147,2014,
1714,147,2015,
1715,147,2016,
1716,147,2017,
1717,147,2018,
1718,147,2019,
1719,147,2020,
1720,148,2001,0.7047874383848062
1721,148,2002,0.6810168275020722
1722,148,2003,0.6894732478584779
1723,148,2004,0.6834250698061757
1724,148,2005,0.7037623532173974
1725,148,2006,0.6829120599270341
1726,148,2007,0.7323900557782984
1727,148,2008,0.6715041652013704
1728,148,2009,0.6825164280135869
1729,148,2010,0.6411898314873026
1730,148,2011,0.6977849507661514
1731,148,2012,0.6720128157228876
1732,148,2013,0.6418960169437192
1733,148,2014,
1734,148,2015,
1735,148,2016,
1736,148,2017,
1737,148,2018,
1738,148,2019,
1739,148,2020,
1740,150,2001,0.5654501815007715
1741,150,2002,0.5649671877774852
1742,150,2003,0.5700026967579425
1743,150,2004,0.563076766235309
1744,150,2005,0.5580409845145788
1745,150,2006,0.5534572575186637
1746,150,2007,0.5680356918262571
1747,150,2008,0.5674103709152097
1748,150,2009,0.565925191698175
1749,150,2010,0.5543863489417059
1750,150,2011,0.5700186839226736
1751,150,2012,0.5739934722472863
1752,150,2013,0.5624567205169896
1753,150,2014,
1754,150,2015,
1755,150,2016,
1756,150,2017,
1757,150,2018,
1758,150,2019,
1759,150,2020,
1760,152,2001,0.37531437088252534
1761,152,2002,0.3773183718829807
1762,152,2003,0.3826622635194162
1763,152,2004,0.37888059629918086
1764,152,2005,0.35735515562528447
1765,152,2006,0.38054069704004295
1766,152,2007,0.37688974920203194
1767,152,2008,0.37371657722815615
1768,152,2009,0.3825049142100477
1769,152,2010,0.3854433473546892
1770,152,2011,0.38537818015836933
1771,152,2012,0.371619081520236
1772,152,2013,0.3718351512253549
1773,152,2014,
1774,152,2015,
1775,152,2016,
1776,152,2017,
1777,152,2018,
1778,152,2019,
1779,152,2020,
1780,153,2001,0.7562816394941798
1781,153,2002,0.7617853049045435
1782,153,2003,0.7509721756697681
1783,153,2004,0.7420365232761671
1784,153,2005,0.7623838006731347
1785,153,2006,0.7519441361148266
1786,153,2007,0.7572556812261076
1787,153,2008,0.7556659220637795
1788,153,2009,0.7654730848684878
1789,153,2010,0.7809661622241801
1790,153,2011,0.7520807729050037
1791,153,2012,0.7608311198098506
1792,153,2013,0.7505896523337509
1793,153,2014,
1794,153,2015,
1795,153,2016,
1796,153,2017,
1797,153,2018,
1798,153,2019,
1799,153,2020,
1800,155,2001,0.20988080694021824
1801,155,2002,0.199564126594265
1802,155,2003,0.20166240730803645
1803,155,2004,0.19404103208616874
1804,155,2005,0.18921324491411584
1805,155,2006,0.19586031991235311
1806,155,2007,0.1954763620484563
1807,155,2008,0.1973554091551842
1808,155,2009,0.1940949525297818
1809,155,2010,0.19981106600424048
1810,155,2011,0.20033359929401487
1811,155,2012,0.20709163658651175
1812,155,2013,0.20782541994059586
1813,155,2014,
1814,155,2015,
1815,155,2016,
1816,155,2017,
1817,155,2018,
1818,155,2019,
1819,155,2020,
1820,156,2001,-0.10410765538446952
1821,156,2002,-0.10351343667904729
1822,156,2003,-0.08999967618980169
1823,156,2004,-0.10660778419812539
1824,156,2005,-0.09375536160360665
1825,156,2006,-0.09580904466186672
1826,156,2007,-0.1094142120594438
1827,156,2008,-0.09545481241854432
1828,156,2009,-0.09302270679941609
1829,156,2010,-0.11389838522925817
1830,156,2011,-0.1115031980765016
1831,156,2012,-0.09727412906092729
1832,156,2013,-0.12191198293495085
1833,156,2014,
1834,156,2015,
1835,156,2016,
1836,156,2017,
1837,156,2018,
1838,156,2019,
1839,156,2020,
1840,159,2001,0.11704477144368615
1841,159,2002,0.11077617275642164
1842,159,2003,0.11182261184189801
1843,159,2004,0.1054930918612139
1844,159,2005,0.10236497401049487
1845,159,2006,0.1078675992985081
1846,159,2007,0.10887656758004098
1847,159,2008,0.10456546477374691
1848,159,2009,0.11033038596312028
1849,159,2010,0.10831637985518373
1850,159,2011,0.11115931234887645
1851,159,2012,0.11808483061974347
1852,159,2013,0.11701774329018684
1853,159,2014,
1854,159,2015,
1855,159,2016,
1856,159,2017,
1857,159,2018,
1858,159,2019,
1859,159,2020,
1860,160,2001,0.38730879285899683
1861,160,2002,0.373548359674399
1862,160,2003,0.38186597048992965
1863,160,2004,0.39565017083297355
1864,160,2005,0.36894930357187766
1865,160,2006,0.37649115116282444
1866,160,2007,0.3695712593946395
1867,160,2008,0.38207953597632294
1868,160,2009,0.3921080744009655
1869,160,2010,0.39117858194568766
1870,160,2011,0.38821589616741276
1871,160,2012,0.38882167845502336
1872,160,2013,0.3813201575548372
1873,160,2014,
1874,160,2015,
1875,160,2016,
1876,160,2017,
1877,160,2018,
1878,160,2019,
1879,160,2020,
1880,162,2001,0.48644619899232316
1881,162,2002,0.4837401526735496
1882,162,2003,0.4906429584668015
1883,162,2004,0.5015043399315496
1884,162,2005,0.4901759175892417
1885,162,2006,0.49051071264957197
1886,162,2007,0.4977574915471196
1887,162,2008,0.5013899552668046
1888,162,2009,0.5048628757889831
1889,162,2010,0.5266901195489954
1890,162,2011,0.4749531875739342
1891,162,2012,0.4799841596831955
1892,162,2013,0.4780102217021416
1893,162,2014,
1894,162,2015,
1895,162,2016,
1896,162,2017,
1897,162,2018,
1898,162,2019,
1899,162,2020,
1900,167,2001,0.19053681705762826
1901,167,2002,0.18436661818054
1902,167,2003,0.18087395320043273
1903,167,2004,0.18208647150830312
1904,167,2005,0.18368671878331988
1905,167,2006,0.18895357456007225
1906,167,2007,0.18033027157393755
1907,167,2008,0.19014113510255068
1908,167,2009,0.1834431957667073
1909,167,2010,0.1876586161131227
1910,167,2011,0.19413280228663402
1911,167,2012,0.19086347346114985
1912,167,2013,0.18883762556980557
1913,167,2014,
1914,167,2015,
1915,167,2016,
1916,167,2017,
1917,167,2018,
1918,167,2019,
1919,167,2020,
1920,2647,2001,0.6088146632490377
1921,2647,2002,0.5787296353974091
1922,2647,2003,0.581116669483298
1923,2647,2004,0.5846739748109128
1924,2647,2005,0.581036117338549
1925,2647,2006,0.5960525983760102
1926,2647,2007,0.6025960061675559
1927,2647,2008,0.5956482790983736
1928,2647,2009,0.5812109536165179
1929,2647,2010,0.5784812164620661
1930,2647,2011,0.6129453323850038
1931,2647,2012,0.5564386509008384
1932,2647,2013,0.5901439982944657
1933,2647,2014,
1934,2647,2015,
1935,2647,2016,
1936,2647,2017,
1937,2647,2018,
1938,2647,2019,
1939,2647,2020,
1940,169,2001,0.22056689571849777
1941,169,2002,0.22267919524901705
1942,169,2003,0.23150053343150898
1943,169,2004,0.23460067533061593
1944,169,2005,0.21361014309654427
1945,169,2006,0.22704148310866304
1946,169,2007,0.21538875634514212
1947,169,2008,0.22229985069915484
1948,169,2009,0.2447418729763564
1949,169,2010,0.24320114329597983
1950,169,2011,0.249630151557103
1951,169,2012,0.2417615882928094
1952,169,2013,0.2542141837213423
1953,169,2014,
1954,169,2015,
1955,169,2016,
1956,169,2017,
1957,169,2018,
1958,169,2019,
1959,169,2020,
1960,170,2001,0.5985962844597243
1961,170,2002,0.598243434148079
1962,170,2003,0.5988809344329175
1963,170,2004,0.6017312116896574
1964,170,2005,0.5620941681361487
1965,170,2006,0.5989445365801163
1966,170,2007,0.5991912996931635
1967,170,2008,0.5823370599469132
1968,170,2009,0.6043731817312461
1969,170,2010,0.6066152897790568
1970,170,2011,0.611386997499898
1971,170,2012,0.5881591866836597
1972,170,2013,0.5960381587742628
1973,170,2014,
1974,170,2015,
1975,170,2016,
1976,170,2017,
1977,170,2018,
1978,170,2019,
1979,170,2020,
1980,171,2001,0.6452727675811998
1981,171,2002,0.6572136018506648
1982,171,2003,0.6617000936317524
1983,171,2004,0.6333260565160918
1984,171,2005,0.6411236437632039
1985,171,2006,0.6628388246232538
1986,171,2007,0.6509622411611627
1987,171,2008,0.6452053581422937
1988,171,2009,0.641116717894397
1989,171,2010,0.6415167350600175
1990,171,2011,0.676853985306399
1991,171,2012,0.6349751010213208
1992,171,2013,0.6553316438065672
1993,171,2014,
1994,171,2015,
1995,171,2016,
1996,171,2017,
1997,171,2018,
1998,171,2019,
1999,171,2020,
2000,172,2001,0.2584774584778145
2001,172,2002,0.2473299837886779
2002,172,2003,0.2333858187652195
2003,172,2004,0.23514860447349628
2004,172,2005,0.22707193247302446
2005,172,2006,0.2628989427584848
2006,172,2007,0.22300337082415997
2007,172,2008,0.2557590944291874
2008,172,2009,0.24975364211293508
2009,172,2010,0.24747412398520371
2010,172,2011,0.28119298270187265
2011,172,2012,0.26427704993095885
2012,172,2013,0.22918920401241535
2013,172,2014,
2014,172,2015,
2015,172,2016,
2016,172,2017,
2017,172,2018,
2018,172,2019,
2019,172,2020,
2020,175,2001,0.5089307181841001
2021,175,2002,0.5024869181371051
2022,175,2003,0.5123646537242964
2023,175,2004,0.5029315382477321
2024,175,2005,0.5168544783756773
2025,175,2006,0.5265817816123755
2026,175,2007,0.5112797954446373
2027,175,2008,0.5026208714467025
2028,175,2009,0.5155990626085694
2029,175,2010,0.518475254840013
2030,175,2011,0.5143026611949587
2031,175,2012,0.5057666649804351
2032,175,2013,0.5159173180044356
2033,175,2014,
2034,175,2015,
2035,175,2016,
2036,175,2017,
2037,175,2018,
2038,175,2019,
2039,175,2020,
2040,177,2001,0.6366587863972066
2041,177,2002,0.6467951780883499
2042,177,2003,0.631389516218173
2043,177,2004,0.6444949488569066
2044,177,2005,0.6542600982985628
2045,177,2006,0.6213565866390671
2046,177,2007,0.661365560234831
2047,177,2008,0.6429712873372484
2048,177,2009,0.6312258368021673
2049,177,2010,0.5854880294410202
2050,177,2011,0.6568947840636733
2051,177,2012,0.6417557365446659
2052,177,2013,0.6348148699264938
2053,177,2014,
2054,177,2015,
2055,177,2016,
2056,177,2017,
2057,177,2018,
2058,177,2019,
2059,177,2020,
2060,178,2001,0.4664789809930497
2061,178,2002,0.4706521114573554
2062,178,2003,0.46092545749947983
2063,178,2004,0.46523777608924716
2064,178,2005,0.46905574465682554
2065,178,2006,0.45946622895722583
2066,178,2007,0.45613527680817195
2067,178,2008,0.4766065881485508
2068,178,2009,0.4789363118990475
2069,178,2010,0.4497363328330351
2070,178,2011,0.47379581470081994
2071,178,2012,0.47341740209645694
2072,178,2013,0.4715735356976482
2073,178,2014,
2074,178,2015,
2075,178,2016,
2076,178,2017,
2077,178,2018,
2078,178,2019,
2079,178,2020,
2080,179,2001,0.7096879068890763
2081,179,2002,0.7183862142798471
2082,179,2003,0.7162923246731415
2083,179,2004,0.7153209763328595
2084,179,2005,0.7298120158181907
2085,179,2006,0.7079659611225136
2086,179,2007,0.7107268082110959
2087,179,2008,0.7109617103592077
2088,179,2009,0.7165181036600146
2089,179,2010,0.7031882559078754
2090,179,2011,0.7076676051708093
2091,179,2012,0.7097850166362482
2092,179,2013,0.7042167497239618
2093,179,2014,
2094,179,2015,
2095,179,2016,
2096,179,2017,
2097,179,2018,
2098,179,2019,
2099,179,2020,
2100,180,2001,0.6131297636146603
2101,180,2002,0.6229405251101067
2102,180,2003,0.609389874904855
2103,180,2004,0.6199994556673297
2104,180,2005,0.6204709747486526
2105,180,2006,0.6240046779309872
2106,180,2007,0.6232398251996347
2107,180,2008,0.6032831963274964
2108,180,2009,0.6251991965255509
2109,180,2010,0.6203882953760579
2110,180,2011,0.6249850736620446
2111,180,2012,0.6354128063354806
2112,180,2013,0.610455103068502
2113,180,2014,
2114,180,2015,
2115,180,2016,
2116,180,2017,
2117,180,2018,
2118,180,2019,
2119,180,2020,
2120,182,2001,0.4795871900962809
2121,182,2002,0.47951110449575457
2122,182,2003,0.47933834540221176
2123,182,2004,0.46414262183535326
2124,182,2005,0.46396526017824663
2125,182,2006,0.47400016318991955
2126,182,2007,0.46994567170994994
2127,182,2008,0.47297041199423634
2128,182,2009,0.4747750366618079
2129,182,2010,0.475195471011312
2130,182,2011,0.4794494156061955
2131,182,2012,0.47276273660767654
2132,182,2013,0.46746735806859935
2133,182,2014,
2134,182,2015,
2135,182,2016,
2136,182,2017,
2137,182,2018,
2138,182,2019,
2139,182,2020,
2140,241,2001,0.5550723487073981
2141,241,2002,0.5381570716074014
2142,241,2003,0.5565080520392515
2143,241,2004,0.5651678288128182
2144,241,2005,0.5549346872671644
2145,241,2006,0.5671898620902605
2146,241,2007,0.5737079836592156
2147,241,2008,0.5675165619201485
2148,241,2009,0.571148538916857
2149,241,2010,0.57716550866293
2150,241,2011,0.6005941458586169
2151,241,2012,0.5522658684875842
2152,241,2013,0.5762888649310048
2153,241,2014,
2154,241,2015,
2155,241,2016,
2156,241,2017,
2157,241,2018,
2158,241,2019,
2159,241,2020,
2160,186,2001,0.30052595561831796
2161,186,2002,0.3173666038440697
2162,186,2003,0.31162789892702614
2163,186,2004,0.3184444570857668
2164,186,2005,0.313069947193443
2165,186,2006,0.3146149260876422
2166,186,2007,0.3128507867710593
2167,186,2008,0.31154163360859605
2168,186,2009,0.3106308844355439
2169,186,2010,0.3179749346887053
2170,186,2011,0.3208169170139585
2171,186,2012,0.2952579151826335
2172,186,2013,0.3172226574502995
2173,186,2014,
2174,186,2015,
2175,186,2016,
2176,186,2017,
2177,186,2018,
2178,186,2019,
2179,186,2020,
2180,187,2001,0.0951308665312034
2181,187,2002,0.0919629828886281
2182,187,2003,0.08618894720674926
2183,187,2004,0.0770950202439515
2184,187,2005,0.07487728134425155
2185,187,2006,0.07644011027878152
2186,187,2007,0.07581737251032945
2187,187,2008,0.07763398203427661
2188,187,2009,0.08438745149980136
2189,187,2010,0.08224689759943732
2190,187,2011,0.08466274140471779
2191,187,2012,0.09641153054549988
2192,187,2013,0.09414106852383525
2193,187,2014,
2194,187,2015,
2195,187,2016,
2196,187,2017,
2197,187,2018,
2198,187,2019,
2199,187,2020,
2200,188,2001,0.20143232833722402
2201,188,2002,0.19489852662565363
2202,188,2003,0.20488225092973655
2203,188,2004,0.19959435891451704
2204,188,2005,0.20848832394609526
2205,188,2006,0.2021809258152051
2206,188,2007,0.216757953875222
2207,188,2008,0.20283114517651865
2208,188,2009,0.20311678391203183
2209,188,2010,0.20875386936946497
2210,188,2011,0.21860181087060068
2211,188,2012,0.20595980998016206
2212,188,2013,0.21251845092812252
2213,188,2014,
2214,188,2015,
2215,188,2016,
2216,188,2017,
2217,188,2018,
2218,188,2019,
2219,188,2020,
2220,191,2001,0.5548361255122579
2221,191,2002,0.5602123124475037
2222,191,2003,0.5353592368716628
2223,191,2004,0.5555220516079553
2224,191,2005,0.5486341262557425
2225,191,2006,0.5548002582928651
2226,191,2007,0.5507688281072846
2227,191,2008,0.5581075526431519
2228,191,2009,0.5512191912837218
2229,191,2010,0.5312441859211939
2230,191,2011,0.5827068808198
2231,191,2012,0.5504045838545223
2232,191,2013,0.5282495511785964
2233,191,2014,
2234,191,2015,
2235,191,2016,
2236,191,2017,
2237,191,2018,
2238,191,2019,
2239,191,2020,
2240,192,2001,0.7034905485755649
2241,192,2002,0.718753987171223
2242,192,2003,0.715876857665864
2243,192,2004,0.741071332189204
2244,192,2005,0.7079535005087388
2245,192,2006,0.711721052565245
2246,192,2007,0.7170301072414258
2247,192,2008,0.7205791258680838
2248,192,2009,0.7047113566621267
2249,192,2010,0.7279812434209528
2250,192,2011,0.7036821111902011
2251,192,2012,0.6823875119377716
2252,192,2013,0.6879808483623279
2253,192,2014,
2254,192,2015,
2255,192,2016,
2256,192,2017,
2257,192,2018,
2258,192,2019,
2259,192,2020,
2260,194,2001,0.7356807805668838
2261,194,2002,0.70917439624795
2262,194,2003,0.7206572161056374
2263,194,2004,0.7111557453369016
2264,194,2005,0.7117781819623069
2265,194,2006,0.7257633366821818
2266,194,2007,0.6868774700953827
2267,194,2008,0.7171532729352902
2268,194,2009,0.697558306158896
2269,194,2010,0.6980005359425663
2270,194,2011,0.727741917614274
2271,194,2012,0.7478321434946075
2272,194,2013,0.7132174201364467
2273,194,2014,
2274,194,2015,
2275,194,2016,
2276,194,2017,
2277,194,2018,
2278,194,2019,
2279,194,2020,
2280,195,2001,0.5621350822970017
2281,195,2002,0.5505234021297817
2282,195,2003,0.555042034916776
2283,195,2004,0.5461745994213368
2284,195,2005,0.5548977836425194
2285,195,2006,0.5569929069200407
2286,195,2007,0.5533964023826906
2287,195,2008,0.5550373040255357
2288,195,2009,0.5572247683694114
2289,195,2010,0.557285386004164
2290,195,2011,0.5706878262689677
2291,195,2012,0.55881930526467
2292,195,2013,0.5676531328239592
2293,195,2014,
2294,195,2015,
2295,195,2016,
2296,195,2017,
2297,195,2018,
2298,195,2019,
2299,195,2020,
2300,196,2001,0.6781814475895134
2301,196,2002,0.6845471219676974
2302,196,2003,0.6684686897266285
2303,196,2004,0.6691139441951633
2304,196,2005,0.6591219488812814
2305,196,2006,0.6754158691518652
2306,196,2007,0.6825567997868535
2307,196,2008,0.6930498228382422
2308,196,2009,0.680924934912302
2309,196,2010,0.699404189782821
2310,196,2011,0.6704321232379176
2311,196,2012,0.6797566381282044
2312,196,2013,0.6752935859159885
2313,196,2014,
2314,196,2015,
2315,196,2016,
2316,196,2017,
2317,196,2018,
2318,196,2019,
2319,196,2020,
2320,198,2001,0.5706298043720368
2321,198,2002,0.5684259961849296
2322,198,2003,0.5393724412119036
2323,198,2004,0.5505092713269192
2324,198,2005,0.5673501762472992
2325,198,2006,0.5506297173443598
2326,198,2007,0.595303486852162
2327,198,2008,0.5946285236040284
2328,198,2009,0.5744838031714377
2329,198,2010,0.5347164377640986
2330,198,2011,0.5915401943419393
2331,198,2012,0.5814211128765162
2332,198,2013,0.5593554782973611
2333,198,2014,
2334,198,2015,
2335,198,2016,
2336,198,2017,
2337,198,2018,
2338,198,2019,
2339,198,2020,
2340,199,2001,0.6117052235039894
2341,199,2002,0.5959265874437093
2342,199,2003,0.6001797650307977
2343,199,2004,0.6049560680626466
2344,199,2005,0.5434224211452526
